#Day,Dutse,Abuja Municipal Area Council,Ekeremor,Zurmi,Oturkpo,Maiduguri,Egbeda,Mangu,Uyo,Kuje,Shani,Igabi,Katsina,Gummi,Mashegu,Wukari,Gada,Ifo,Aguata,Kukawa,Okene,Geidam,Bali,Rimin Gado,Nasarawa,Ogoja,Fufore,Akwanga,Owo,Bauchi,Kankara,Nguru,Nsukka,Giwa,Augie,Bassa,Ohafia,Gwoza,Shiroro,Magumeri,Kauru,Mariga,Gwagwalada,Sapele,Gboko,Talata Mafara,Onicha,Bonny,Gombe,Bwari,Birnin Kebbi,Toungo,Batsari,Maigatari,Sabon Birni,Damboa,Ikere,Ningi,Tudun Wada,Mushin,Awe,Gujba,Gusau,Kwande,Wase,Bama,Yenagoa,Jalingo,Mokwa,Igueben,Daura,Odeda,Oron,Tafawa-Balewa,Barkin Ladi,Mkpat Enin,Okitipupa,Kafur,Maiha,Zuru,Maru,Alkaleri,Michika,Gwadabawa,Umuahia South,Karu,Biu,Toro,Chikun,Takai,Ejigbo,Abadam,Gwaram,Iseyin,Tureta,Ikom,Gassol,Gubio,Ungogo,Ikwo,Ngala
93,0.171,0.46,0.3,0.78,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.42300000000000004,0.22,0.25,0.0,0.0,0.173,0.57,0.0,0.0,0.0,0.09,0.0,0.226,0.207,0.0,0.0,0.0,0.0,0.17,0.565,0.0,0.0,0.212,0.207,0.0,0.0,0.0,0.35,0.0,0.191,0.63,0.26,0.18,0.28,0.23,0.2,0.0,0.0,0.0,0.22,0.0,0.498,0.229,0.477,0.49,0.0,0.13,0.216,0.0,0.17,0.47,0.247,0.0,0.3,0.0,0.0,0.6,0.0,0.0,0.219,0.0,0.04,0.0,0.0,0.0,0.0,0.28600000000000003,0.0,0.212,1.093,0.0,0.0,0.245,0.0,0.0,0.7,0.2,0.185,0.222,0.0,0.07,0.182,0.05,0.219,0.0,0.0,0.2,0.221,0.0,0.01
94,0.171,0.44,0.3,0.77,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.41300000000000003,0.22,0.22999999999999998,0.0,0.0,0.173,0.56,0.0,0.0,0.0,0.08,0.0,0.226,0.207,0.0,0.0,0.0,0.0,0.16,0.555,0.0,0.0,0.212,0.197,0.0,0.0,0.0,0.34,0.0,0.191,0.62,0.25,0.17,0.27,0.23,0.2,0.0,0.0,0.0,0.22,0.0,0.47800000000000004,0.229,0.46699999999999997,0.47,0.0,0.12,0.216,0.0,0.17,0.46,0.237,0.0,0.3,0.0,0.0,0.6,0.0,0.0,0.219,0.0,0.04,0.0,0.0,0.0,0.0,0.28600000000000003,0.0,0.212,1.083,0.0,0.0,0.235,0.0,0.0,0.7,0.2,0.185,0.222,0.0,0.06,0.182,0.05,0.219,0.0,0.0,0.19,0.221,0.0,0.0
95,0.171,0.43,0.3,0.75,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.393,0.22,0.22,0.0,0.0,0.173,0.55,0.0,0.0,0.0,0.08,0.0,0.226,0.207,0.0,0.0,0.0,0.0,0.15,0.535,0.0,0.0,0.212,0.187,0.0,0.0,0.0,0.32,0.0,0.191,0.6,0.25,0.16,0.25,0.23,0.2,0.0,0.0,0.0,0.21,0.0,0.468,0.229,0.447,0.46,0.0,0.1,0.216,0.0,0.16,0.45,0.217,0.0,0.3,0.0,0.0,0.6,0.0,0.0,0.219,0.0,0.04,0.0,0.0,0.0,0.0,0.28600000000000003,0.0,0.212,1.063,0.0,0.0,0.215,0.0,0.0,0.7,0.2,0.185,0.222,0.0,0.04,0.182,0.05,0.219,0.0,0.0,0.19,0.221,0.0,0.0
96,0.171,0.41,0.3,0.74,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.383,0.22,0.21,0.0,0.0,0.173,0.54,0.0,0.0,0.0,0.08,0.0,0.226,0.207,0.0,0.0,0.0,0.0,0.14,0.525,0.0,0.0,0.212,0.187,0.0,0.0,0.0,0.31,0.0,0.191,0.59,0.24,0.15,0.24,0.23,0.2,0.0,0.0,0.0,0.21,0.0,0.448,0.229,0.437,0.44,0.0,0.09,0.216,0.0,0.16,0.44,0.207,0.0,0.3,0.0,0.0,0.6,0.0,0.0,0.219,0.0,0.04,0.0,0.0,0.0,0.0,0.28600000000000003,0.0,0.212,1.053,0.0,0.0,0.205,0.0,0.0,0.69,0.2,0.185,0.222,0.0,0.03,0.182,0.05,0.219,0.0,0.0,0.18,0.221,0.0,0.0
97,0.171,0.4,0.3,0.72,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.363,0.22,0.19,0.0,0.0,0.173,0.53,0.0,0.0,0.0,0.07,0.0,0.226,0.207,0.0,0.0,0.0,0.0,0.13,0.515,0.0,0.0,0.212,0.187,0.0,0.0,0.0,0.3,0.0,0.191,0.58,0.24,0.14,0.22,0.23,0.19,0.0,0.0,0.0,0.21,0.0,0.438,0.229,0.42700000000000005,0.43,0.0,0.08,0.216,0.0,0.16,0.42,0.207,0.0,0.29,0.0,0.0,0.6,0.0,0.0,0.219,0.0,0.04,0.0,0.0,0.0,0.0,0.28600000000000003,0.0,0.20199999999999999,1.0330000000000001,0.0,0.0,0.205,0.0,0.0,0.68,0.2,0.185,0.222,0.0,0.01,0.182,0.05,0.219,0.0,0.0,0.18,0.221,0.0,0.0
98,0.171,0.38,0.3,0.71,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.353,0.22,0.18,0.0,0.0,0.173,0.52,0.0,0.0,0.0,0.07,0.0,0.226,0.207,0.0,0.0,0.0,0.0,0.11,0.495,0.0,0.0,0.212,0.187,0.0,0.0,0.0,0.28,0.0,0.191,0.56,0.23,0.13,0.21,0.23,0.19,0.0,0.0,0.0,0.19999999999999998,0.0,0.41800000000000004,0.229,0.40700000000000003,0.41,0.0,0.07,0.216,0.0,0.15,0.41,0.207,0.0,0.29,0.0,0.0,0.6,0.0,0.0,0.219,0.0,0.03,0.0,0.0,0.0,0.0,0.28600000000000003,0.0,0.20199999999999999,1.0230000000000001,0.0,0.0,0.205,0.0,0.0,0.67,0.2,0.185,0.222,0.0,0.0,0.182,0.05,0.219,0.0,0.0,0.17,0.221,0.0,0.0
99,0.171,0.37,0.3,0.69,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.333,0.22,0.18,0.0,0.0,0.173,0.51,0.0,0.0,0.0,0.07,0.0,0.226,0.207,0.0,0.0,0.0,0.0,0.1,0.485,0.0,0.0,0.212,0.187,0.0,0.0,0.0,0.27,0.0,0.191,0.55,0.23,0.12,0.19,0.23,0.19,0.0,0.0,0.0,0.19999999999999998,0.0,0.40800000000000003,0.229,0.397,0.4,0.0,0.05,0.216,0.0,0.15,0.4,0.207,0.0,0.28,0.0,0.0,0.59,0.0,0.0,0.219,0.0,0.03,0.0,0.0,0.0,0.0,0.28600000000000003,0.0,0.20199999999999999,1.0030000000000001,0.0,0.0,0.205,0.0,0.0,0.65,0.2,0.185,0.222,0.0,0.0,0.182,0.04,0.219,0.0,0.0,0.17,0.221,0.3,0.0
100,0.171,0.35,0.3,0.68,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.323,0.22,0.18,0.0,0.0,0.173,0.5,0.0,0.0,0.0,0.06,0.0,0.226,0.207,0.0,0.0,0.0,0.0,0.09,0.46499999999999997,0.0,0.0,0.212,0.187,0.0,0.0,0.0,0.25,0.0,0.191,0.53,0.22,0.11,0.18,0.23,0.18,0.0,0.0,0.0,0.19999999999999998,0.0,0.388,0.229,0.387,0.38,0.0,0.04,0.216,0.0,0.15,0.39,0.207,0.0,0.28,0.0,0.0,0.58,0.0,0.0,0.219,0.0,0.03,0.0,0.0,0.0,0.0,0.28600000000000003,0.0,0.20199999999999999,0.993,0.0,0.0,0.205,0.0,0.0,0.64,0.2,0.185,0.222,0.0,0.0,0.182,0.04,0.219,0.0,0.0,0.16,0.221,0.3,0.0
101,0.171,0.34,0.3,0.66,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.30300000000000005,0.22,0.18,0.0,0.0,0.173,0.49,0.0,0.0,0.0,0.06,0.0,0.226,0.207,0.0,0.0,0.0,0.0,0.08,0.45499999999999996,0.0,0.0,0.212,0.187,0.0,0.0,0.0,0.24,0.0,0.191,0.52,0.22,0.1,0.16,0.23,0.18,0.0,0.0,0.0,0.19,0.0,0.378,0.229,0.367,0.37,0.0,0.03,0.216,0.0,0.14,0.38,0.207,0.0,0.27,0.0,0.0,0.57,0.0,0.0,0.219,0.0,0.03,0.0,0.0,0.0,0.0,0.28600000000000003,0.0,0.20199999999999999,0.973,0.0,0.0,0.205,0.0,0.0,0.63,0.2,0.185,0.222,0.0,0.0,0.182,0.04,0.219,0.0,0.0,0.16,0.221,0.3,0.0
102,0.171,0.32,0.3,0.65,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.29300000000000004,0.22,0.18,0.0,0.0,0.173,0.48,0.0,0.0,0.0,0.06,0.0,0.226,0.207,0.0,0.0,0.0,0.0,0.07,0.435,0.0,0.0,0.212,0.187,0.0,0.0,0.0,0.22,0.0,0.191,0.5,0.21,0.09,0.15,0.23,0.18,0.0,0.0,0.0,0.19,0.0,0.358,0.229,0.357,0.35,0.0,0.01,0.216,0.0,0.14,0.37,0.207,0.0,0.27,0.0,0.0,0.56,0.0,0.0,0.219,0.0,0.03,0.0,0.0,0.0,0.0,0.276,0.0,0.20199999999999999,0.963,0.0,0.0,0.205,0.0,0.0,0.62,0.2,0.185,0.222,0.0,0.0,0.182,0.04,0.219,0.0,0.0,0.15,0.221,0.3,0.0
103,0.171,0.31,0.3,0.63,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.273,0.22,0.18,0.0,0.0,0.173,0.47,0.0,0.0,0.0,0.05,0.0,0.226,0.207,0.0,0.0,0.0,0.0,0.06,0.425,0.0,0.0,0.212,0.187,0.0,0.0,0.0,0.21,0.0,0.191,0.49,0.21,0.08,0.13,0.23,0.17,0.0,0.0,0.0,0.19,0.0,0.348,0.229,0.347,0.34,0.0,0.0,0.216,0.0,0.14,0.36,0.207,0.0,0.26,0.0,0.0,0.55,0.0,0.0,0.219,0.0,0.03,0.0,0.0,0.0,0.0,0.276,0.0,0.192,0.943,0.0,0.0,0.205,0.0,0.0,0.61,0.2,0.185,0.222,0.0,0.0,0.182,0.04,0.219,0.0,0.0,0.15,0.221,0.3,0.0
104,0.171,0.3,0.3,0.62,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.263,0.22,0.18,0.0,0.0,0.173,0.46,0.0,0.0,0.0,0.05,0.0,0.226,0.207,0.0,0.0,0.0,0.0,0.05,0.405,0.0,0.0,0.212,0.187,0.0,0.0,0.0,0.19,0.0,0.191,0.47,0.2,0.07,0.12,0.23,0.17,0.0,0.0,0.0,0.18,0.0,0.328,0.229,0.327,0.32,0.0,0.0,0.216,0.0,0.13,0.34,0.207,0.0,0.26,0.0,0.0,0.54,0.0,0.0,0.219,0.0,0.02,0.0,0.0,0.0,0.0,0.276,0.0,0.192,0.9329999999999999,0.0,0.0,0.205,0.0,0.0,0.6,0.2,0.185,0.222,0.0,0.0,0.182,0.04,0.219,0.0,0.0,0.14,0.221,0.3,0.0
105,0.171,0.28,0.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24300000000000002,0.22,0.18,0.0,0.0,0.173,0.45,0.0,0.0,0.0,0.05,0.0,0.226,0.207,0.0,0.0,0.0,0.0,0.03,0.395,0.0,0.0,0.212,0.187,0.0,0.0,0.0,0.18,0.0,0.191,0.46,0.2,0.06,0.1,0.23,0.17,0.0,0.0,0.0,0.18,0.0,0.318,0.229,0.317,0.31,0.0,0.0,0.216,0.0,0.13,0.33,0.207,0.0,0.25,0.0,0.0,0.53,0.0,0.0,0.219,0.0,0.02,0.0,0.0,0.0,0.0,0.276,0.0,0.192,0.9129999999999999,0.0,0.0,0.205,0.0,0.0,0.59,0.2,0.185,0.222,0.0,0.0,0.182,0.03,0.219,0.0,0.0,0.14,0.221,0.3,0.0
106,0.171,0.27,0.3,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.233,0.22,0.18,0.0,0.0,0.173,0.44,0.0,0.0,0.0,0.04,0.0,0.226,0.207,0.0,0.0,0.0,0.0,0.02,0.375,0.0,0.0,0.212,0.187,0.0,0.0,0.0,0.16,0.0,0.191,0.44,0.19,0.05,0.09,0.23,0.16,0.0,0.0,0.0,0.18,0.0,0.29800000000000004,0.229,0.307,0.3,0.0,0.0,0.216,0.0,0.13,0.32,0.207,0.0,0.25,0.0,0.0,0.52,0.0,0.0,0.219,0.0,0.02,0.0,0.0,0.0,0.0,0.276,0.0,0.192,0.903,0.0,0.0,0.205,0.0,0.0,0.57,0.2,0.185,0.222,0.0,0.0,0.182,0.03,0.219,0.0,0.0,0.13,0.221,0.3,0.0
107,0.171,0.25,0.3,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21300000000000002,0.22,0.18,0.0,0.0,0.173,0.43,0.0,0.0,0.0,0.04,0.0,0.226,0.207,0.0,0.0,0.0,0.0,0.01,0.365,0.0,0.0,0.212,0.187,0.0,0.0,0.0,0.15,0.0,0.191,0.43,0.19,0.04,0.07,0.23,0.16,0.0,0.0,0.0,0.18,0.0,0.28800000000000003,0.229,0.29700000000000004,0.28,0.0,0.0,0.216,0.0,0.12,0.31,0.207,0.0,0.24,0.0,0.0,0.51,0.0,0.0,0.219,0.0,0.02,0.0,0.0,0.0,0.0,0.276,0.0,0.192,0.883,0.0,0.0,0.205,0.0,0.0,0.56,0.2,0.185,0.222,0.0,0.0,0.182,0.03,0.219,0.0,0.0,0.13,0.221,0.3,0.0
108,0.171,0.24,0.29,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203,0.22,0.18,0.0,0.0,0.173,0.42,0.0,0.0,0.0,0.04,0.0,0.226,0.207,0.0,0.0,0.0,0.0,0.0,0.345,0.0,0.0,0.212,0.187,0.0,0.0,0.0,0.13,0.0,0.191,0.41,0.18,0.03,0.06,0.23,0.16,0.0,0.0,0.0,0.18,0.0,0.268,0.229,0.277,0.27,0.0,0.0,0.216,0.0,0.12,0.3,0.207,0.0,0.24,0.0,0.0,0.5,0.0,0.0,0.219,0.0,0.02,0.0,0.0,0.0,0.0,0.266,0.0,0.192,0.873,0.0,0.0,0.205,0.0,0.0,0.55,0.2,0.185,0.222,0.0,0.0,0.182,0.03,0.219,0.0,0.0,0.12,0.221,0.3,0.0
109,0.171,0.22,0.29,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203,0.22,0.18,0.0,0.0,0.173,0.41,0.0,0.0,0.0,0.03,0.0,0.226,0.207,0.0,0.0,0.0,0.0,0.0,0.33499999999999996,0.0,0.0,0.212,0.187,0.0,0.0,0.0,0.12,0.0,0.191,0.4,0.18,0.02,0.04,0.23,0.15,0.0,0.0,0.0,0.18,0.0,0.258,0.229,0.267,0.25,0.0,0.0,0.216,0.0,0.12,0.29,0.207,0.0,0.23,0.0,0.0,0.49,0.0,0.0,0.219,0.0,0.02,0.0,0.0,0.0,0.0,0.266,0.0,0.182,0.853,0.0,0.0,0.205,0.0,0.0,0.54,0.2,0.185,0.222,0.0,0.0,0.182,0.03,0.219,0.0,0.0,0.12,0.221,0.3,0.0
110,0.171,0.21,0.28,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203,0.22,0.18,0.0,0.0,0.173,0.4,0.0,0.0,0.0,0.03,0.0,0.226,0.207,0.0,0.0,0.0,0.0,0.0,0.315,0.0,0.0,0.212,0.187,0.0,0.0,0.0,0.1,0.0,0.191,0.38,0.17,0.01,0.03,0.43000000000000005,0.15,0.0,0.0,0.0,0.18,0.0,0.23800000000000002,0.229,0.257,0.24,0.0,0.0,0.216,0.0,0.11,0.28,0.207,0.0,0.23,0.0,0.0,0.48,0.0,0.0,0.219,0.0,0.01,0.0,0.0,0.0,0.0,0.266,0.0,0.182,0.843,0.0,0.0,0.205,0.0,0.0,0.53,0.2,0.185,0.222,0.0,0.0,0.182,0.03,0.219,0.0,0.0,0.11,0.221,0.3,0.0
111,0.171,0.19,0.28,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203,0.22,0.18,0.0,0.0,0.173,0.39,0.0,0.0,0.0,0.03,0.0,0.226,0.207,0.0,0.0,0.0,0.0,0.0,0.305,0.0,0.0,0.212,0.187,0.0,0.0,0.0,0.09,0.0,0.191,0.37,0.17,0.0,0.01,0.43000000000000005,0.15,0.0,0.0,0.0,0.18,0.0,0.228,0.229,0.23700000000000002,0.22,0.0,0.0,0.216,0.0,0.11,0.26,0.207,0.0,0.22,0.0,0.0,0.47,0.0,0.0,0.219,0.0,0.01,0.0,0.0,0.0,0.0,0.266,0.0,0.182,0.823,0.0,0.0,0.205,0.0,0.0,0.52,0.2,0.185,0.222,0.0,0.0,0.182,0.02,0.219,0.0,0.0,0.11,0.221,0.3,0.0
112,0.171,0.18,0.27,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203,0.22,0.18,0.0,0.0,0.173,0.38,0.0,0.0,0.0,0.02,0.0,0.226,0.207,0.0,0.0,0.0,0.0,0.0,0.28500000000000003,0.0,0.0,0.212,0.187,0.0,0.0,0.0,0.07,0.0,0.191,0.35,0.16,0.0,0.0,0.43000000000000005,0.14,0.0,0.0,0.0,0.18,0.0,0.20800000000000002,0.229,0.227,0.21,0.0,0.0,0.216,0.0,0.11,0.25,0.207,0.0,0.22,0.0,0.0,0.46,0.0,0.0,0.219,0.0,0.01,0.0,0.0,0.0,0.0,0.266,0.0,0.182,0.813,0.0,0.0,0.205,0.0,0.0,0.5,0.2,0.185,0.222,0.0,0.0,0.182,0.02,0.219,0.0,0.0,0.1,0.221,0.3,0.0
113,0.171,0.16,0.27,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203,0.22,0.18,0.0,0.0,0.173,0.37,0.0,0.0,0.0,0.02,0.0,0.226,0.8069999999999999,0.0,0.0,0.0,0.0,0.0,0.275,0.0,0.0,0.212,0.187,0.0,0.0,0.0,0.06,0.0,0.191,0.34,0.16,0.0,0.0,0.43000000000000005,0.14,0.0,0.0,0.0,0.18,0.0,0.198,0.229,0.227,0.19,0.0,0.0,0.216,0.0,0.1,0.24,0.207,0.0,0.21,0.0,0.0,0.45,0.0,0.0,0.219,0.0,0.01,0.0,0.0,0.0,0.0,0.266,0.0,0.182,0.8029999999999999,0.0,0.0,0.205,0.0,0.0,0.49,0.2,0.185,0.222,0.0,0.0,0.182,0.02,0.219,0.0,0.0,0.1,0.221,0.3,0.0
114,0.171,0.15,0.26,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203,0.22,0.18,0.0,0.0,0.173,0.36,0.0,0.0,0.0,0.02,0.0,0.226,0.8069999999999999,0.0,0.0,0.0,0.0,0.0,0.255,0.0,0.0,0.212,0.187,0.0,0.0,0.0,0.04,0.0,0.191,0.32,0.15,0.0,0.0,0.43000000000000005,0.14,0.0,0.0,0.0,0.18,0.0,0.198,0.229,0.227,0.18,0.0,0.0,0.216,0.0,0.1,0.23,0.207,0.0,0.21,0.0,0.0,0.44,0.0,0.0,0.219,0.0,0.01,0.0,0.0,0.0,0.0,0.256,0.0,0.182,0.783,0.0,0.0,0.205,0.0,0.0,0.48,0.2,0.185,0.222,0.0,0.0,0.182,0.02,0.219,0.0,0.0,0.09,0.221,0.3,0.0
115,0.171,0.13,0.26,0.45999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203,0.22,0.18,0.0,0.0,0.173,0.35,0.0,0.0,0.0,0.01,0.0,0.226,0.8069999999999999,0.0,0.0,0.0,0.0,0.0,0.245,0.0,0.0,0.212,0.187,0.0,0.0,0.0,0.03,0.0,0.191,0.31,0.15,0.0,0.0,0.43000000000000005,0.13,0.0,0.0,0.0,0.18,0.0,0.198,0.229,0.227,0.16,0.0,0.0,0.216,0.0,0.1,0.22,0.207,0.0,0.2,0.0,0.0,0.43,0.0,0.0,0.219,0.0,0.01,0.0,0.0,0.0,0.0,0.256,0.0,0.182,0.773,0.0,0.1,0.205,0.0,0.0,0.47,0.19,0.185,0.222,0.0,0.0,0.182,0.02,0.219,0.0,0.0,0.09,0.221,0.3,0.0
116,0.171,0.12,0.25,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203,0.22,0.18,0.0,0.0,0.173,0.34,0.0,0.0,0.0,0.01,0.0,0.226,0.8069999999999999,0.0,0.0,0.0,0.0,0.0,0.225,0.0,0.0,0.212,0.187,0.0,0.0,0.0,0.01,0.0,0.191,0.3,0.14,0.0,0.0,0.43000000000000005,0.13,0.0,0.0,0.0,0.18,0.0,0.198,0.229,0.227,0.15,0.0,0.0,0.216,0.0,0.1,0.21,0.207,0.0,0.2,0.0,0.0,0.42,0.0,0.0,0.219,0.0,0.0,0.0,0.0,0.0,0.0,0.256,0.0,0.182,0.753,0.0,0.1,0.205,0.0,0.0,0.46,0.19,0.185,0.222,0.0,0.0,0.182,0.02,0.219,0.0,0.0,0.08,0.221,0.3,0.0
117,0.171,0.1,0.25,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203,0.22,0.18,0.0,0.0,0.173,0.33,0.0,0.0,0.0,0.01,0.0,0.226,0.8069999999999999,0.0,0.0,0.0,0.0,0.0,0.215,0.0,0.0,0.212,0.187,0.0,0.0,0.0,0.0,0.0,0.191,0.28,0.14,0.0,0.0,0.43000000000000005,0.13,0.0,0.0,0.0,0.18,0.0,0.198,0.229,0.227,0.13,0.0,0.0,0.216,0.0,0.09,0.2,0.207,0.0,0.19,0.0,0.0,0.41,0.0,0.0,0.219,0.0,0.0,0.0,0.0,0.0,0.0,0.256,0.0,0.182,0.743,0.0,0.1,0.205,0.0,0.0,0.45,0.19,0.185,0.222,0.0,0.0,0.182,0.01,0.219,0.0,0.0,0.08,0.221,0.3,0.0
118,0.171,0.09,0.24,0.41000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203,0.22,0.18,0.0,0.0,0.173,0.32,0.0,0.0,0.0,0.0,0.0,0.226,0.8069999999999999,0.0,0.0,0.0,0.0,0.0,0.215,0.0,0.0,0.212,0.187,0.0,0.0,0.0,0.0,0.0,0.191,0.27,0.13,0.0,0.0,0.43000000000000005,0.12,0.0,0.0,0.0,0.18,0.0,0.198,0.229,0.227,0.12,0.0,0.0,0.216,0.0,0.09,0.18,0.207,0.0,0.19,0.0,0.0,0.4,0.0,0.0,0.219,0.0,0.0,0.0,0.0,0.0,0.0,0.256,0.0,0.182,0.723,0.0,0.1,0.205,0.0,0.0,0.44,0.18,0.185,0.222,0.0,0.0,0.182,0.01,0.219,0.0,0.0,0.07,0.221,0.3,0.0
119,0.171,0.07,0.24,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203,0.22,0.18,0.0,0.0,0.173,0.31,0.0,0.0,0.0,0.0,0.0,0.226,0.8069999999999999,0.0,0.0,0.0,0.0,0.0,0.215,0.0,0.0,0.212,0.187,0.0,0.0,0.0,0.0,0.0,0.191,0.25,0.13,0.0,0.0,0.43000000000000005,0.12,0.0,0.0,0.0,0.18,0.0,0.198,0.229,0.227,0.1,0.0,0.0,0.216,0.0,0.09,0.17,0.207,0.0,0.18,0.0,0.0,0.39,0.0,0.0,0.219,0.0,0.0,0.0,0.0,0.0,0.0,0.256,0.0,0.182,0.713,0.0,0.1,0.205,0.0,0.0,0.42,0.18,0.185,0.222,0.0,0.0,0.182,0.01,0.219,0.0,0.0,0.07,0.221,0.3,0.0
120,0.171,0.06,0.23,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203,0.22,0.18,0.0,0.0,0.173,0.3,0.0,0.0,0.0,0.0,0.0,0.226,0.8069999999999999,0.0,0.0,0.0,0.0,0.0,0.215,0.0,0.0,0.212,0.187,0.0,0.0,0.0,0.0,0.0,0.191,0.24,0.12,0.0,0.0,0.43000000000000005,0.12,0.0,0.0,0.0,0.18,0.0,0.198,0.229,0.227,0.09,0.0,0.0,0.216,0.0,0.08,0.16,0.207,0.0,0.18,0.0,0.0,0.38,0.0,0.0,0.219,0.0,0.0,0.0,0.0,0.0,0.0,0.246,0.0,0.182,0.693,0.0,0.1,0.205,0.0,0.0,0.41,0.18,0.185,0.222,0.0,0.0,0.182,0.01,0.219,0.0,0.0,0.06,0.221,0.3,0.0
121,0.419,0.04,0.23,0.539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.379,0.375,0.414,0.0,0.0,0.388,0.3,0.0,0.0,0.0,0.0,0.0,0.42,0.985,0.0,0.0,0.0,0.0,0.0,0.409,0.0,0.0,0.407,0.393,0.0,0.0,0.0,0.0,0.0,0.41,0.22,0.12,0.0,0.0,0.587,0.11,0.0,0.0,0.0,0.408,0.0,0.407,0.382,0.376,0.07,0.0,0.0,0.413,0.0,0.08,0.15,0.408,0.0,0.17,0.0,0.0,0.37,0.0,0.0,0.379,0.0,0.0,0.0,0.0,0.0,0.0,0.476,0.0,0.382,0.871,0.0,0.1,0.405,0.0,0.0,0.4,0.17,0.38,0.391,0.0,0.0,0.373,0.01,0.418,0.0,0.0,0.06,0.409,0.3,0.0
122,0.419,0.03,0.22,0.519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.379,0.375,0.414,0.0,0.0,0.388,0.29,0.0,0.0,0.0,0.0,0.0,0.42,0.985,0.0,0.0,0.0,0.0,0.0,0.409,0.0,0.0,0.407,0.393,0.0,0.0,0.0,0.0,0.0,0.41,0.21,0.11,0.0,0.0,0.587,0.11,0.0,0.0,0.0,0.408,0.0,0.407,0.382,0.376,0.06,0.0,0.0,0.413,0.0,0.08,0.14,0.408,0.0,0.17,0.0,0.0,0.36,0.0,0.0,0.379,0.0,0.0,0.0,0.0,0.0,0.0,0.476,0.0,0.382,0.851,0.0,0.1,0.405,0.0,0.0,0.39,0.17,0.38,0.391,0.0,0.0,0.373,0.01,0.418,0.0,0.0,0.05,0.409,0.3,0.0
123,0.419,0.01,0.22,0.509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.379,0.375,0.414,0.0,0.0,0.388,0.28,0.0,0.0,0.0,0.0,0.0,0.42,0.985,0.0,0.0,0.0,0.0,0.0,0.409,0.0,0.0,0.407,0.393,0.0,0.0,0.0,0.0,0.0,0.41,0.19,0.11,0.0,0.0,0.587,0.11,0.0,0.0,0.0,0.408,0.0,0.407,0.382,0.376,0.04,0.0,0.0,0.413,0.0,0.07,0.13,0.408,0.0,0.16,0.0,0.0,0.35,0.0,0.0,0.379,0.0,0.0,0.0,0.0,0.0,0.0,0.476,0.0,0.382,0.841,0.0,0.1,0.405,0.0,0.0,0.38,0.17,0.38,0.391,0.0,0.0,0.373,0.0,0.418,0.0,0.0,0.05,0.409,0.3,0.0
124,0.419,0.0,0.21,0.489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.379,0.375,0.414,0.0,0.0,0.388,0.27,0.0,0.0,0.0,0.0,0.0,0.42,0.985,0.0,0.0,0.0,0.0,0.0,0.409,0.0,0.0,0.407,0.393,0.0,0.0,0.0,0.0,0.0,0.41,0.18,0.1,0.0,0.0,0.587,0.1,0.0,0.0,0.0,0.408,0.0,0.407,0.382,0.376,0.03,0.0,0.0,0.413,0.0,0.07,0.11,0.408,0.0,0.16,0.0,0.0,0.34,0.0,0.0,0.379,0.0,0.0,0.0,0.0,0.0,0.0,0.476,0.0,0.382,0.821,0.0,0.1,0.405,0.0,0.0,0.37,0.16,0.38,0.391,0.0,0.0,0.373,0.0,0.418,0.0,0.0,0.04,0.409,0.3,0.0
